tz,name,feature,long,countycode,state,pop,elev,lat,featclass,wikilink,id
America/New_York,Palermo,PPL,-69.47393,027,ME,1268,111,44.40785,P,"04354,http://en.wikipedia.org/wiki/Palermo%2C_Maine",4974578
America/New_York,Palmyra,PPL,-69.35866,025,ME,2031,94,44.84645,P,"04965,http://en.wikipedia.org/wiki/Palmyra%2C_Maine",4974597
America/New_York,Paris,PPL,-70.50062,017,ME,5073,247,44.25979,P,"04271,Parizh,http://en.wikipedia.org/wiki/Paris%2C_Maine,Париж",4974617
America/New_York,Parkman,PPL,-69.4331,021,ME,843,174,45.13367,P,http://en.wikipedia.org/wiki/Parkman%2C_Maine,4974664
America/New_York,Parsonsfield,PPL,-70.92868,031,ME,1647,220,43.72702,P,"04047,http://en.wikipedia.org/wiki/Parsonsfield%2C_Maine",4974703
America/New_York,Passadumkeag,PPL,-68.61669,019,ME,459,41,45.18534,P,"04475,http://en.wikipedia.org/wiki/Passadumkeag%2C_Maine",4974723
America/New_York,Patten,PPL,-68.44614,019,ME,1155,183,45.99644,P,"04765,http://en.wikipedia.org/wiki/Patten%2C_Maine",4974775
America/New_York,Pembroke,PPL,-67.16193,029,ME,914,13,44.95369,P,"04666,http://en.wikipedia.org/wiki/Pembroke%2C_Maine",4974925
America/New_York,Penobscot,PPL,-68.71114,009,ME,1397,12,44.46452,P,"04476,http://en.wikipedia.org/wiki/Penobscot%2C_Maine",4974967
America/New_York,Perham,PPL,-68.19726,003,ME,451,199,46.84421,P,"04766,http://en.wikipedia.org/wiki/Perham%2C_Maine",4975027
America/New_York,Perry,PPL,-67.07581,029,ME,881,4,44.97508,P,"04667,http://en.wikipedia.org/wiki/Perry%2C_Maine",4975062
America/New_York,Peru,PPL,-70.40534,017,ME,1575,124,44.50673,P,"04290,http://en.wikipedia.org/wiki/Peru%2C_Maine",4975080
America/New_York,Phippsburg,PPL,-69.81477,023,ME,2190,15,43.82064,P,"04562,http://en.wikipedia.org/wiki/Phippsburg%2C_Maine",4975157
America/New_York,Pittsfield,PPL,-69.38338,025,ME,3289,64,44.78256,P,"04967,http://en.wikipedia.org/wiki/Pittsfield_%28CDP%29%2C_Maine",4975446
America/New_York,Pittston,PPL,-69.7556,011,ME,2649,25,44.22174,P,http://en.wikipedia.org/wiki/Pittston%2C_Maine,4975451
America/New_York,Plymouth,PPL,-69.21033,019,ME,1307,81,44.76729,P,"04969,Plimut,http://en.wikipedia.org/wiki/Plymouth%2C_Maine,Плимут",4975573
America/New_York,Poland,PPL,-70.39367,001,ME,5314,101,44.06063,P,"04274,http://en.wikipedia.org/wiki/Poland%2C_Maine",4975603
America/New_York,Porter,PPL,-70.93256,017,ME,1495,125,43.79591,P,"04068,http://en.wikipedia.org/wiki/Porter%2C_Maine",4975783
America/New_York,Portland,PPL,-70.25533,005,ME,63142,19,43.66147,P,"04101,04102,04103,04104,04109,04112,04122,04123,04124,Portland,Portlandia,Portlend,http://en.wikipedia.org/wiki/Portland%2C_Maine,http://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%80%D1%82%D0%BB%D0%B5%D0%BD%D0%B4_%28%D0%9C%D1%8D%D0%BD%29,pwrtlnd,Портленд,פורטלנד",4975802
America/New_York,Prentiss,PPL,-68.08168,019,ME,222,170,45.49173,P,http://en.wikipedia.org/wiki/Prentiss%2C_Maine,4975941
America/New_York,Presque Isle,PPL,-68.01586,003,ME,9466,139,46.68115,P,"04769,http://en.wikipedia.org/wiki/Presque_Isle%2C_Maine",4975966
America/New_York,Princeton,PPL,-67.57222,029,ME,927,65,45.22341,P,"04668,Prinston,http://en.wikipedia.org/wiki/Princeton%2C_Maine,Принстон",4976035
America/New_York,Prospect,PPL,-68.86476,027,ME,667,29,44.55313,P,http://en.wikipedia.org/wiki/Prospect%2C_Maine,4976052
America/New_York,Randolph,PPL,-69.76671,011,ME,1937,6,44.23035,P,"04346,Randol'f,http://en.wikipedia.org/wiki/Randolph%2C_Maine,Рандольф",4976315
America/New_York,Rangeley,PPL,-70.64285,007,ME,128,469,44.96644,P,04970,4976321
America/New_York,Raymond,PPL,-70.47033,005,ME,4649,84,43.90146,P,"04071,http://en.wikipedia.org/wiki/Raymond%2C_Maine",4976361
America/New_York,Readfield,PPL,-69.96672,011,ME,2454,86,44.38785,P,"04355,http://en.wikipedia.org/wiki/Readfield%2C_Maine",4976383
America/New_York,Reed,PPL,-68.14224,003,ME,215,164,45.72367,P,,4976448
America/New_York,Richmond,PPL,-69.79893,023,ME,1952,0,44.0873,P,"04357,Richmond,http://en.wikipedia.org/wiki/Richmond%2C_Maine,Ричмонд",4976528
America/New_York,Robbinston,PPL,-67.10943,029,ME,546,20,45.07813,P,"04671,http://en.wikipedia.org/wiki/Robbinston%2C_Maine",4976705
America/New_York,Rockport,PPL,-69.07615,013,ME,3336,16,44.18452,P,"04856,http://en.wikipedia.org/wiki/Rockport%2C_Maine",4976817
America/New_York,Rome,PPL,-69.86922,011,ME,1019,90,44.58506,P,http://en.wikipedia.org/wiki/Rome%2C_Maine,4976934
America/New_York,Roque Bluffs,PPL,-67.47971,029,ME,274,17,44.61286,P,http://en.wikipedia.org/wiki/Roque_Bluffs%2C_Maine,4976952
America/New_York,Roxbury,PPL,-70.5934,017,ME,399,220,44.66978,P,"04275,http://en.wikipedia.org/wiki/Roxbury%2C_Maine",4977088
America/New_York,Rumford,PPL,-70.5509,017,ME,8339,147,44.55367,P,"04276,http://en.wikipedia.org/wiki/Rumford_%28CDP%29%2C_Maine",4977125
America/New_York,Sabattus,PPL,-70.10755,001,ME,4694,74,44.1198,P,"04280,http://en.wikipedia.org/wiki/Sabattus%2C_Maine",4977194
America/New_York,Saco,PPL,-70.44283,031,ME,18447,20,43.50092,P,"04072,http://en.wikipedia.org/wiki/Saco%2C_Maine",4977222
America/New_York,Saint Agatha,PPL,-68.31365,003,ME,834,198,47.2431,P,04772,4977281
America/New_York,Saint Albans,PPL,-69.41005,025,ME,1909,83,44.91006,P,04971,4977288
America/New_York,Saint Francis,PPL,-68.88976,003,ME,600,183,47.17115,P,04774,4977361
America/New_York,Saint George,PPL,-69.19893,013,ME,2682,33,44.01647,P,"04857,Svjatoj Georgij,http://en.wikipedia.org/wiki/Saint_George%2C_Maine,Святой Георгий",4977372
America/New_York,Saint John,PPL,-68.80727,003,ME,293,173,47.20837,P,,4977398
America/New_York,Sandy River,PPL,-69.88561,025,ME,97,56,44.72617,P,,4977747
America/New_York,Sanford,PPL,-70.77422,031,ME,27201,92,43.43925,P,"04073,http://en.wikipedia.org/wiki/Sanford%2C_Maine",4977762
America/New_York,Sangerville,PPL,-69.35644,021,ME,1320,133,45.16478,P,"04479,http://en.wikipedia.org/wiki/Sangerville%2C_Maine",4977779
America/New_York,Scarborough,PPL,-70.32172,005,ME,3867,6,43.57814,P,"04070,04074,http://en.wikipedia.org/wiki/Scarborough%2C_Maine,http://en.wikipedia.org/wiki/Scarborough_%28CDP%29%2C_Maine",4977882
America/New_York,Searsmont,PPL,-69.19504,027,ME,1221,70,44.36174,P,"04973,http://en.wikipedia.org/wiki/Searsmont%2C_Maine",4978095
America/New_York,Searsport,PPL,-68.9242,027,ME,1105,14,44.45841,P,"04974,http://en.wikipedia.org/wiki/Searsport%2C_Maine,http://en.wikipedia.org/wiki/Searsport_%28CDP%29%2C_Maine",4978097
America/New_York,Sebec,PPL,-69.11671,021,ME,636,108,45.27144,P,"04481,http://en.wikipedia.org/wiki/Sebec%2C_Maine",4978153
America/New_York,Seboeis,PPL,-68.71114,019,ME,43,79,45.36311,P,,4978167
America/New_York,Sedgwick,PPL,-68.61614,009,ME,1146,7,44.30369,P,"04676,http://en.wikipedia.org/wiki/Sedgwick%2C_Maine",4978242
America/New_York,Shapleigh,PPL,-70.84812,031,ME,2418,178,43.54064,P,04076,4978367
America/New_York,Sherman,PPL,-68.41781,003,ME,974,158,45.87116,P,"Sherman,http://en.wikipedia.org/wiki/Sherman%2C_Maine,Шерман",4978484
America/New_York,Sidney,PPL,-69.72893,011,ME,3653,52,44.41312,P,"Sidnej,http://en.wikipedia.org/wiki/Sidney%2C_Maine,Сидней",4978585
America/New_York,Skowhegan,PPL,-69.71922,025,ME,9531,52,44.76506,P,"04976,http://en.wikipedia.org/wiki/Skowhegan_%28CDP%29%2C_Maine",4978701
America/New_York,Smithfield,PPL,-69.8295,025,ME,967,77,44.63034,P,"04978,http://en.wikipedia.org/wiki/Smithfield%2C_Maine",4978861
America/New_York,Solon,PPL,-69.85839,025,ME,977,123,44.9495,P,"04979,Solon,http://en.wikipedia.org/wiki/Solon%2C_Maine,Солон",4978963
America/New_York,Somerville,PPL,-69.48893,015,ME,529,63,44.30924,P,http://en.wikipedia.org/wiki/Somerville%2C_Maine,4978976
America/New_York,Sorrento,PPL,-68.17723,009,ME,302,27,44.47341,P,"04677,http://en.wikipedia.org/wiki/Sorrento%2C_Maine",4979006
America/New_York,South Berwick,PPL,-70.8095,031,ME,7480,34,43.23453,P,"03908,http://en.wikipedia.org/wiki/South_Berwick%2C_Maine",4979050
America/New_York,South Bristol,PPL,-69.56116,015,ME,933,10,43.86397,P,"04568,http://en.wikipedia.org/wiki/South_Bristol%2C_Maine",4979123
America/New_York,South Eliot,PPL,-70.77755,031,ME,3697,10,43.10814,P,http://en.wikipedia.org/wiki/South_Eliot%2C_Maine,4979158
America/New_York,South Paris,PPL,-70.51339,017,ME,2250,118,44.22368,P,"04281,http://en.wikipedia.org/wiki/South_Paris%2C_Maine",4979220
America/New_York,South Portland,PPL,-70.24088,005,ME,23324,7,43.64147,P,"04106,04116,http://en.wikipedia.org/wiki/South_Portland%2C_Maine",4979244
America/New_York,South Portland Gardens,PPL,-70.31533,005,ME,23893,15,43.63897,P,,4979245
America/New_York,South Sanford,PPL,-70.74256,031,ME,4392,86,43.41119,P,http://en.wikipedia.org/wiki/South_Sanford%2C_Maine,4979261
America/New_York,South Thomaston,PPL,-69.12782,013,ME,1472,9,44.05147,P,"04858,http://en.wikipedia.org/wiki/South_Thomaston%2C_Maine",4979277
America/New_York,Southport,PPL,-69.65866,015,ME,711,15,43.84092,P,"04576,http://en.wikipedia.org/wiki/Southport%2C_Maine",4979328
America/New_York,Southwest Harbor,PPL,-68.32502,009,ME,2044,13,44.2798,P,"04679,http://en.wikipedia.org/wiki/Southwest_Harbor%2C_Maine",4979352
America/New_York,Springfield,PPL,-68.13557,019,ME,394,169,45.39618,P,"04487,Springfild,http://en.wikipedia.org/wiki/Springfield%2C_Maine,Спрингфилд",4979573
America/New_York,Springvale,PPL,-70.79367,031,ME,3543,110,43.46675,P,"04083,http://en.wikipedia.org/wiki/Springvale%2C_Maine",4979580
America/New_York,Stacyville,PPL,-68.50531,019,ME,421,173,45.86366,P,"04782,http://en.wikipedia.org/wiki/Stacyville%2C_Maine",4979699
America/New_York,Standish,PPL,-70.552,005,ME,9926,131,43.73591,P,"04084,http://en.wikipedia.org/wiki/Standish%2C_Maine",4979722
America/New_York,Starks,PPL,-69.96617,025,ME,601,78,44.73062,P,http://en.wikipedia.org/wiki/Starks%2C_Maine,4979778
America/New_York,Stetson,PPL,-69.14282,019,ME,1020,67,44.89173,P,"04488,http://en.wikipedia.org/wiki/Stetson%2C_Maine",4979840
America/New_York,Steuben,PPL,-67.96528,029,ME,1171,12,44.51063,P,"04680,http://en.wikipedia.org/wiki/Steuben%2C_Maine",4979854
America/New_York,Stockholm,PPL,-68.13948,003,ME,282,181,47.04226,P,"04783,http://en.wikipedia.org/wiki/Stockholm%2C_Maine",4979937
America/New_York,Stockton Springs,PPL,-68.85698,027,ME,1540,40,44.48952,P,"04981,http://en.wikipedia.org/wiki/Stockton_Springs%2C_Maine",4979945
America/New_York,Stonington,PPL,-68.66669,009,ME,1198,22,44.15619,P,"04681,http://en.wikipedia.org/wiki/Stonington%2C_Maine",4979975
America/New_York,Stow,PPL,-70.98507,017,ME,299,131,44.16062,P,"Stou,http://en.wikipedia.org/wiki/Stow%2C_Maine,Стоу",4980024
America/New_York,Strong,PPL,-70.2209,007,ME,1309,155,44.80756,P,"04983,http://en.wikipedia.org/wiki/Strong%2C_Maine",4980051
America/New_York,Sullivan,PPL,-68.19668,009,ME,1232,14,44.52036,P,"04664,http://en.wikipedia.org/wiki/Sullivan%2C_Maine",4980155
America/New_York,Sumner,PPL,-70.43839,017,ME,888,146,44.39201,P,"04292,http://en.wikipedia.org/wiki/Sumner%2C_Maine",4980182
America/New_York,Surry,PPL,-68.50169,009,ME,1415,17,44.49591,P,"04684,http://en.wikipedia.org/wiki/Surry%2C_Maine",4980248
America/New_York,Swans Island,PPL,-68.45169,009,ME,340,24,44.14508,P,04685,4980280
America/New_York,Swanville,PPL,-68.99781,027,ME,1411,61,44.52119,P,http://en.wikipedia.org/wiki/Swanville%2C_Maine,4980287
America/New_York,Temple,PPL,-70.22645,007,ME,595,165,44.68506,P,"04984,http://en.wikipedia.org/wiki/Temple%2C_Maine",4980455
America/New_York,The Forks,PPL,-69.96728,025,ME,36,176,45.33616,P,http://en.wikipedia.org/wiki/The_Forks%2C_Maine,4980528
America/New_York,Thomaston,PPL,-69.18171,013,ME,2917,36,44.07897,P,"04861,http://en.wikipedia.org/wiki/Thomaston_%28CDP%29%2C_Maine",4980629
America/New_York,Thorndike,PPL,-69.27588,027,ME,740,80,44.57813,P,"04986,http://en.wikipedia.org/wiki/Thorndike%2C_Maine",4980683
America/New_York,Topsfield,PPL,-67.73556,029,ME,234,148,45.41896,P,"04490,http://en.wikipedia.org/wiki/Topsfield%2C_Maine",4980925
America/New_York,Topsham,PPL,-69.97588,023,ME,11100,40,43.92758,P,"04086,http://en.wikipedia.org/wiki/Topsham%2C_Maine,http://en.wikipedia.org/wiki/Topsham_%28CDP%29%2C_Maine",4980927
America/New_York,Tremont,PPL,-68.35141,009,ME,1590,6,44.25369,P,http://en.wikipedia.org/wiki/Tremont%2C_Maine,4981071
America/New_York,Trenton,PPL,-68.37002,009,ME,1424,18,44.43897,P,"Trenton,http://en.wikipedia.org/wiki/Trenton%2C_Maine,Трентон",4981078
America/New_York,Troy,PPL,-69.24088,027,ME,1001,142,44.66479,P,"04987,Troja,http://en.wikipedia.org/wiki/Troy%2C_Maine,Троя",4981180
America/New_York,Turner,PPL,-70.25617,001,ME,5470,97,44.25646,P,"04282,http://en.wikipedia.org/wiki/Turner%2C_Maine",4981250
America/New_York,Unity,PPL,-69.33449,027,ME,505,67,44.61118,P,"04988,http://en.wikipedia.org/wiki/Unity_%28CDP%29%2C_Maine",4981512
America/New_York,Upton,PPL,-71.01063,017,ME,64,530,44.69422,P,http://en.wikipedia.org/wiki/Upton%2C_Maine,4981687
America/New_York,Van Buren,PPL,-67.9353,003,ME,2256,147,47.15727,P,"04785,Van Bjuren,http://en.wikipedia.org/wiki/Van_Buren_%28CDP%29%2C_Maine,Ван Бюрен",4981710
America/New_York,Vanceboro,PPL,-67.42972,029,ME,153,124,45.5634,P,"04491,http://en.wikipedia.org/wiki/Vanceboro%2C_Maine",4981722
America/New_York,Vassalboro,PPL,-69.67755,011,ME,4208,53,44.45923,P,"04989,http://en.wikipedia.org/wiki/Vassalboro%2C_Maine",4981745
America/New_York,Veazie,PPL,-68.70531,019,ME,1813,27,44.83868,P,http://en.wikipedia.org/wiki/Veazie%2C_Maine,4981750
America/New_York,Verona,PPL,-68.79031,009,ME,554,23,44.56535,P,,4981759
America/New_York,Vienna,PPL,-69.98478,011,ME,548,116,44.5334,P,"04360,http://en.wikipedia.org/wiki/Vienna%2C_Maine",4981774
America/New_York,Vinalhaven,PPL,-68.8317,013,ME,1284,8,44.04814,P,"04863,http://en.wikipedia.org/wiki/Vinalhaven%2C_Maine",4981804
America/New_York,Waite,PPL,-67.69028,029,ME,109,115,45.32563,P,"04492,http://en.wikipedia.org/wiki/Waite%2C_Maine",4982034
America/New_York,Waldo,PPL,-69.07615,027,ME,762,79,44.51257,P,http://en.wikipedia.org/wiki/Waldo%2C_Maine,4982039
America/New_York,Waldoboro,PPL,-69.3756,015,ME,7462,22,44.09536,P,"04572,http://en.wikipedia.org/wiki/Waldoboro_%28CDP%29%2C_Maine",4982044
America/New_York,Wallagrass,PPL,-68.59727,003,ME,583,267,47.12948,P,http://en.wikipedia.org/wiki/Wallagrass%2C_Maine,4982086
America/New_York,Waltham,PPL,-68.33835,009,ME,318,96,44.70924,P,http://en.wikipedia.org/wiki/Waltham%2C_Maine,4982101
America/New_York,Warren,PPL,-69.24005,013,ME,3945,12,44.12036,P,"04864,Uorren,http://en.wikipedia.org/wiki/Warren%2C_Maine,Уоррен",4982137
America/New_York,Washburn,PPL,-68.15753,003,ME,1692,148,46.79004,P,"04786,http://en.wikipedia.org/wiki/Washburn%2C_Maine",4982160
America/New_York,Washington,PPL,-69.36727,013,ME,1398,91,44.27369,P,"04574,Vashington,http://en.wikipedia.org/wiki/Washington%2C_Maine,Вашингтон",4982172
America/New_York,Waterboro,PPL,-70.71506,031,ME,7532,81,43.53564,P,"04087,http://en.wikipedia.org/wiki/Waterboro%2C_Maine",4982218
America/New_York,Waterville,PPL,-69.63171,011,ME,15906,33,44.55201,P,"04901,04903,http://en.wikipedia.org/wiki/Waterville%2C_Maine",4982236
America/New_York,Wayne,PPL,-70.06616,011,ME,1156,92,44.34868,P,"04284,http://en.wikipedia.org/wiki/Wayne%2C_Maine",4982265
America/New_York,Webster,PPL,-68.66281,019,ME,85,30,44.88757,P,,4982315
America/New_York,Weld,PPL,-70.42145,007,ME,418,231,44.69867,P,"04285,http://en.wikipedia.org/wiki/Weld%2C_Maine",4982376
America/New_York,Wellington,PPL,-69.59727,021,ME,268,174,45.03978,P,"Vellington,http://en.wikipedia.org/wiki/Wellington%2C_Maine,Веллингтон",4982381
America/New_York,Wells Beach Station,PPL,-70.59144,031,ME,10162,30,43.32397,P,,4982394
America/New_York,Wesley,PPL,-67.66083,029,ME,119,150,44.9523,P,"04686,http://en.wikipedia.org/wiki/Wesley%2C_Maine",4982428
America/New_York,West Forks,PPL,-70.03617,025,ME,49,370,45.39699,P,"04985,http://en.wikipedia.org/wiki/West_Forks%2C_Maine",4982602
America/New_York,West Paris,PPL,-70.57395,017,ME,1790,151,44.32423,P,"04289,http://en.wikipedia.org/wiki/West_Paris%2C_Maine",4982671
America/New_York,West Scarborough,PPL,-70.38783,005,ME,27706,18,43.57036,P,,4982720
America/New_York,Westbrook,PPL,-70.37116,005,ME,15956,23,43.67703,P,"04092,04098,http://en.wikipedia.org/wiki/Westbrook%2C_Maine",4982753
America/New_York,Westfield,PPL,-67.92253,003,ME,581,140,46.57032,P,"04787,http://en.wikipedia.org/wiki/Westfield%2C_Maine",4982818
America/New_York,Weston,PPL,-67.87807,003,ME,211,232,45.73312,P,"Uehston,http://en.wikipedia.org/wiki/Weston%2C_Maine,Уэстон",4982827
America/New_York,Westport,PPL,-69.70838,015,ME,775,31,43.89925,P,http://en.wikipedia.org/wiki/Westport%2C_Maine,4982835
America/New_York,Whitefield,PPL,-69.62532,015,ME,2363,30,44.17007,P,"04353,http://en.wikipedia.org/wiki/Whitefield%2C_Maine",4982975
America/New_York,Whiting,PPL,-67.17554,029,ME,447,18,44.79091,P,"04691,http://en.wikipedia.org/wiki/Whiting%2C_Maine",4983014
America/New_York,Whitneyville,PPL,-67.52333,029,ME,272,18,44.72202,P,http://en.wikipedia.org/wiki/Whitneyville%2C_Maine,4983056
America/New_York,Willimantic,PPL,-69.40838,021,ME,140,129,45.30672,P,http://en.wikipedia.org/wiki/Willimantic%2C_Maine,4983204
America/New_York,Wilton,PPL,-70.22812,007,ME,2269,168,44.59284,P,"04294,http://en.wikipedia.org/wiki/Wilton_%28CDP%29%2C_Maine",4983257
America/New_York,Windsor,PPL,-69.5806,011,ME,2291,90,44.31063,P,"04363,Vindzor,http://en.wikipedia.org/wiki/Windsor%2C_Maine,Виндзор",4983283
America/New_York,Winn,PPL,-68.37224,019,ME,437,70,45.48561,P,"04495,http://en.wikipedia.org/wiki/Winn%2C_Maine",4983305
America/New_York,Winslow,PPL,-69.62116,011,ME,8098,43,44.54701,P,http://en.wikipedia.org/wiki/Winslow%2C_Maine,4983322
America/New_York,Winterport,PPL,-68.84504,027,ME,1353,21,44.63785,P,04496,4983348
America/New_York,Winterville,PPL,-68.57116,003,ME,204,311,46.97032,P,04788,4983351
America/New_York,Winthrop,PPL,-69.977,011,ME,8175,70,44.30507,P,"04364,http://en.wikipedia.org/wiki/Winthrop_%28CDP%29%2C_Maine",4983355
America/New_York,Wiscasset,PPL,-69.6656,015,ME,1217,15,44.00286,P,"04578,http://en.wikipedia.org/wiki/Wiscasset_%28CDP%29%2C_Maine",4983359
America/New_York,Winter Harbor,PPL,-68.08306,009,ME,1027,8,44.39536,P,"04693,http://en.wikipedia.org/wiki/Winter_Harbor%2C_Maine",4983369
America/New_York,Woodland,PPL,-67.40472,029,ME,968,44,45.15702,P,,4983446
America/New_York,Woolwich,PPL,-69.80116,023,ME,2922,16,43.91869,P,"04579,http://en.wikipedia.org/wiki/Woolwich%2C_Maine",4983504
America/New_York,Wyman,PPL,-67.85917,029,ME,73,10,44.50786,P,http://en.wikipedia.org/wiki/Wyman%2C_Maine,4983540
America/New_York,Yarmouth,PPL,-70.18672,005,ME,10630,24,43.80064,P,"04096,http://en.wikipedia.org/wiki/Yarmouth%2C_Maine,http://en.wikipedia.org/wiki/Yarmouth_%28CDP%29%2C_Maine",4983572
America/New_York,York Harbor,PPL,-70.64561,031,ME,3844,14,43.13676,P,"03911,http://en.wikipedia.org/wiki/York_Harbor%2C_Maine",4983625
America/Detroit,Addison,PPL,-84.34717,091,MI,627,320,41.98643,P,"49220,http://en.wikipedia.org/wiki/Addison%2C_Michigan",4983802
America/Detroit,Adrian,PPL,-84.03717,091,MI,22704,240,41.89755,P,"49221,Adrian,http://en.wikipedia.org/wiki/Adrian%2C_Michigan,Адриан",4983811
America/Detroit,Ahmeek,PPL,-88.3965,083,MI,150,265,47.29881,P,"49901,http://en.wikipedia.org/wiki/Ahmeek%2C_Michigan",4983851
America/Detroit,Akron,PPL,-83.51413,157,MI,445,195,43.56808,P,"48701,Akron,http://en.wikipedia.org/wiki/Akron%2C_Michigan,Акрон",4983868
America/Detroit,Alanson,PPL,-84.78671,047,MI,820,188,45.44418,P,"49706,http://en.wikipedia.org/wiki/Alanson%2C_Michigan",4983886
America/Detroit,Albion,PPL,-84.75303,025,MI,9154,290,42.2431,P,49224,4983905
America/Detroit,Algonac,PPL,-82.53102,147,MI,4575,177,42.61837,P,"48001,http://en.wikipedia.org/wiki/Algonac%2C_Michigan",4983970
America/Detroit,Allegan,PPL,-85.8553,005,MI,4943,199,42.5292,P,"49010,http://en.wikipedia.org/wiki/Allegan%2C_Michigan",4983989
America/Detroit,Allen,PPL,-84.76774,059,MI,219,328,41.95699,P,"49227,Allen,http://en.wikipedia.org/wiki/Allen%2C_Michigan,Аллен",4983996
America/Detroit,Allen Park,PPL,-83.21104,163,MI,28157,181,42.25754,P,"48101,http://en.wikipedia.org/wiki/Allen_Park%2C_Michigan",4984016
America/Detroit,Allendale,PPL,-85.95365,139,MI,11555,199,42.97225,P,49401,4984029
America/Detroit,Alma,PPL,-84.65973,057,MI,9373,224,43.37892,P,"48801,48802,http://en.wikipedia.org/wiki/Alma%2C_Michigan",4984049
America/Detroit,Almont,PPL,-83.04493,087,MI,2866,260,42.92058,P,"48003,http://en.wikipedia.org/wiki/Almont%2C_Michigan",4984067
America/Detroit,Alpena,PPL,-83.43275,007,MI,10718,180,45.06168,P,"49707,http://en.wikipedia.org/wiki/Alpena%2C_Michigan",4984075
America/Menominee,Alpha,PPL,-88.37708,071,MI,186,434,46.04384,P,"49902,http://en.wikipedia.org/wiki/Alpha%2C_Michigan",4984084
America/Detroit,Ann Arbor,PPL,-83.74088,161,MI,113810,269,42.27756,P,"48103,48104,48105,48106,48107,48108,48109,48113,A2,Ann Arbor,Ann-Arbor,Arbaro de Ana,aina arbara,an nuo bao,anaba,ena arbar,http://en.wikipedia.org/wiki/Ann_Arbor%2C_Michigan,http://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%BD_%D0%90%D1%80%D0%B1%D0%BE%D1%80_%28%D0%9C%D0%B8%D1%87%D0%B8%D0%B3%D0%B0%D0%BD%29,Анн-Арбор,ऍन आर्बर्,ऐन आर्बर,アナーバー,安娜堡",4984247
